False	22	77.71875	391.0
False	23	79.40625	396.75
False	23	81.0	402.0
False	0	86.765625	0.0
False	0	88.34375	0.0
False	0	90.109375	0.0
False	24	91.703125	0.0
False	25	86.125	1688.5
False	25	87.78125	1681.25
False	27	89.375	1672.25
False	27	90.9375	1670.75
False	35	92.671875	1458.75
False	30	94.328125	1459.5
False	0	102.890625	0.0
False	0	104.5	0.0
False	0	106.09375	0.0
False	0	107.6875	0.0
False	11	109.5625	150.25
False	21	111.15625	150.0
False	23	112.765625	151.5
False	21	114.375	152.25
False	14	115.96875	143.75
False	20	117.578125	162.0
False	16	119.15625	158.0
False	16	120.765625	159.75
False	0	122.109375	0.0
False	0	123.703125	0.0
False	20	125.3125	0.0
False	18	126.65625	200.75
False	16	128.140625	204.5
False	12	128.75	211.0
False	0	131.6875	0.0
False	0	133.296875	0.0
False	0	134.890625	0.0
False	0	136.5	0.0
False	0	138.078125	0.0
False	0	139.671875	0.0
False	0	141.28125	0.0
False	0	142.875	0.0
False	0	144.484375	0.0
False	0	146.0625	0.0
False	0	147.671875	0.0
False	0	149.28125	0.0
False	0	150.859375	0.0
False	0	152.46875	0.0
False	0	154.0625	0.0
False	0	155.65625	0.0
False	0	157.265625	0.0
False	0	158.859375	0.0
False	0	160.46875	0.0
False	0	162.265625	0.0
False	0	163.875	0.0
False	0	165.46875	0.0
False	0	167.09375	0.0
False	0	168.703125	0.0
False	0	170.3125	0.0
False	0	171.921875	0.0
False	0	173.546875	0.0
False	0	175.140625	0.0
False	0	176.765625	0.0
False	34	172.4375	724.5
False	31	173.921875	720.0
False	36	175.71875	715.5
False	37	177.265625	711.75
False	31	178.796875	708.75
False	33	180.515625	706.25
False	33	182.078125	705.0
False	32	183.71875	705.0
False	32	185.21875	705.0
False	32	186.84375	705.75
False	32	188.515625	705.25
False	31	190.125	707.5
False	31	191.75	708.25
False	24	193.28125	715.5
False	13	198.796875	252.5
False	14	200.359375	252.5
False	15	203.828125	250.0
False	18	204.34375	248.5
False	17	205.140625	248.5
False	15	206.453125	251.5
False	11	209.03125	255.75
False	10	210.75	263.25
False	0	213.921875	0.0
False	0	215.53125	0.0
False	0	217.15625	0.0
False	12	212.484375	813.5
False	29	214.21875	803.25
False	31	215.875	815.75
False	32	217.34375	830.25
False	32	218.984375	846.5
False	32	220.546875	861.75
False	34	222.078125	880.75
False	10	224.578125	605.0
False	18	226.28125	548.0
False	18	227.984375	526.0
False	25	229.96875	483.25
False	21	231.609375	487.5
False	17	233.25	487.75
False	14	235.171875	451.75
False	19	236.859375	446.5
False	19	238.484375	448.5
False	12	239.875	462.75
False	15	241.609375	457.75
False	0	247.890625	0.0
False	10	249.75	163.25
False	11	251.125	0.0
False	32	252.75	0.0
False	12	254.609375	161.75
False	31	256.234375	161.0
False	28	257.859375	162.5
False	9	259.546875	160.25
False	0	260.90625	0.0
False	0	262.53125	0.0
False	0	264.15625	0.0
False	0	265.78125	0.0
False	0	267.40625	0.0
False	23	264.625	394.5
False	24	266.109375	403.75
False	23	272.28125	0.0
False	21	273.90625	0.0
False	0	275.515625	0.0
False	0	277.140625	0.0
False	9	276.859375	250.25
False	16	280.140625	239.25
False	16	281.140625	232.25
False	16	282.734375	226.75
False	17	285.25	222.5
False	20	286.875	219.0
False	19	288.515625	216.5
False	18	290.15625	214.25
False	20	291.796875	212.5
False	19	292.4375	210.75
False	21	295.0625	209.75
False	20	296.703125	209.5
False	19	298.328125	209.5
False	18	299.96875	208.75
False	19	300.609375	209.25
False	19	302.203125	209.75
False	20	304.875	210.25
False	21	306.484375	210.25
False	20	308.125	211.25
False	19	309.765625	212.75
False	19	311.640625	215.0
False	11	311.71875	218.5
False	9	314.90625	0.0
False	16	316.546875	0.0
False	0	318.171875	0.0
False	15	318.25	239.0
False	13	319.40625	246.25
False	13	321.796875	254.5
False	0	324.703125	0.0
False	0	326.34375	0.0
False	10	322.53125	556.75
False	24	324.21875	545.25
False	0	331.484375	0.0
False	0	333.125	0.0
False	0	334.78125	0.0
False	0	336.421875	0.0
False	0	338.078125	0.0
False	0	143.59375	0.0
False	0	145.390625	0.0
False	0	147.171875	0.0
False	0	148.953125	0.0
False	0	150.734375	0.0
False	0	152.5	0.0
False	0	154.28125	0.0
False	0	156.078125	0.0
False	0	157.859375	0.0
False	0	159.625	0.0
False	0	161.421875	0.0
False	0	163.375	0.0
False	0	165.171875	0.0
False	0	166.953125	0.0
False	0	168.765625	0.0
False	0	170.546875	0.0
False	0	172.34375	0.0
False	0	174.140625	0.0
False	0	175.9375	0.0
False	0	177.71875	0.0
False	34	173.609375	720.75
False	37	175.359375	715.75
False	37	177.234375	711.5
False	32	178.90625	708.5
False	33	180.6875	705.75
False	33	182.40625	705.25
False	33	184.15625	705.25
False	33	185.96875	705.25
False	33	187.78125	706.0
False	33	189.578125	706.25
False	31	191.296875	708.5
False	23	193.203125	715.25
False	14	198.984375	251.75
False	15	202.703125	251.25
False	17	203.375	249.0
False	17	204.890625	248.25
False	18	205.734375	248.5
False	14	208.90625	252.75
False	11	209.4375	259.25
False	0	213.609375	0.0
False	0	215.40625	0.0
False	0	217.203125	0.0
False	12	212.8125	814.0
False	30	214.625	804.25
False	31	216.4375	820.25
False	12	218.484375	675.5
False	11	226.21875	0.0
False	10	228.015625	0.0
False	0	229.8125	0.0
False	16	226.21875	551.75
False	19	228.265625	526.75
False	26	230.296875	483.25
False	22	231.859375	489.5
False	17	233.90625	483.75
False	14	235.8125	451.75
False	18	237.59375	447.0
False	14	239.328125	456.75
False	26	241.0625	465.0
False	21	243.046875	443.25
False	10	249.75	166.0
False	10	251.296875	0.0
False	34	253.109375	0.0
False	14	255.140625	161.0
False	0	256.671875	0.0
False	32	258.796875	161.75
False	0	260.3125	0.0
False	0	262.125	0.0
False	0	263.90625	0.0
False	0	265.71875	0.0
False	0	267.515625	0.0
False	20	265.109375	392.75
False	27	266.5625	405.0
False	0	272.90625	0.0
False	18	274.71875	0.0
False	0	276.515625	0.0
False	12	278.0625	231.5
False	17	279.078125	222.75
False	17	280.5625	216.25
False	17	282.78125	210.75
False	18	284.59375	206.25
False	19	287.28125	202.75
False	19	288.578125	200.25
False	18	290.890625	197.5
False	18	292.703125	196.0
False	20	293.890625	195.0
False	22	296.328125	193.75
False	19	298.140625	194.5
False	19	299.953125	196.5
False	18	301.765625	199.25
False	15	303.578125	203.75
False	0	305.609375	0.0
False	0	307.375	0.0
False	0	309.171875	0.0
False	11	306.203125	470.0
False	24	307.9375	467.5
False	0	314.59375	0.0
False	29	311.359375	478.0
False	25	313.3125	487.0
False	24	315.015625	496.75
False	28	316.625	509.25
False	0	323.640625	0.0
False	25	320.140625	535.0
False	23	321.890625	541.75
False	24	323.796875	543.75
False	20	325.578125	556.75
False	0	332.90625	0.0
False	0	334.71875	0.0
False	0	336.546875	0.0
False	9	338.375	0.0
False	14	340.203125	0.0
False	9	338.203125	354.25
False	0	343.84375	0.0
False	17	341.515625	372.5
False	19	343.296875	363.0
False	23	345.53125	358.5
False	22	347.28125	353.75
False	10	349.296875	353.5
False	22	350.78125	345.5
False	22	352.78125	341.75
True	21	354.96875	339.5
False	24	356.4375	336.75
False	20	358.375	335.5
False	12	0.375	331.75
False	13	2.078125	333.25
False	12	4.21875	331.75
False	12	6.0	330.0
False	18	7.734375	323.5
False	24	9.625	328.25
False	24	11.28125	328.5
False	26	13.390625	328.0
False	25	14.890625	330.0
False	22	16.796875	331.5
False	22	18.265625	332.5
False	23	20.171875	334.75
False	17	22.296875	336.0
False	23	23.8125	338.0
False	20	25.65625	341.5
False	22	27.53125	344.25
False	21	29.515625	348.0
False	0	34.84375	0.0
False	0	36.65625	0.0
False	10	38.484375	0.0
False	20	35.6875	436.25
False	16	37.71875	440.75
False	12	39.203125	456.75
False	22	40.90625	474.0
False	26	42.796875	456.25
False	24	44.921875	441.25
False	22	46.84375	430.0
False	24	48.859375	420.25
False	26	50.5625	412.0
False	25	52.328125	404.5
False	26	54.1875	397.75
False	25	56.390625	393.25
False	26	58.25	389.0
False	27	60.265625	384.5
False	31	62.109375	382.25
False	30	63.71875	379.5
False	31	65.203125	377.75
False	30	67.265625	377.5
False	29	68.953125	375.75
False	30	71.09375	376.25
False	28	72.671875	377.75
False	28	74.265625	381.25
False	23	76.34375	386.75
False	23	78.078125	392.25
False	21	79.890625	398.75
False	19	81.34375	407.75
False	0	87.6875	0.0
False	0	89.515625	0.0
False	22	84.328125	1696.75
False	26	86.171875	1687.0
False	26	88.015625	1689.0
False	26	89.84375	1670.75
False	35	91.8125	1451.0
False	36	93.625	1452.25
False	26	95.484375	1452.75
False	0	104.28125	0.0
False	0	106.109375	0.0
False	0	107.9375	0.0
False	15	110.046875	151.25
False	32	112.625	148.5
False	24	113.703125	151.5
False	21	115.234375	0.0
False	29	117.078125	0.0
False	17	119.125	158.0
False	17	120.953125	160.0
False	0	122.515625	0.0
False	10	124.09375	194.5
False	20	125.9375	199.75
False	17	127.0	203.0
False	13	128.625	209.75
False	0	131.640625	0.0
False	0	133.46875	0.0
False	0	135.28125	0.0
False	0	137.125	0.0
False	0	138.90625	0.0
False	0	140.734375	0.0
False	0	142.5625	0.0
False	0	144.375	0.0
False	0	146.203125	0.0
False	0	148.03125	0.0
False	0	149.84375	0.0
False	0	151.6875	0.0
False	0	153.5	0.0
False	0	155.3125	0.0
False	0	157.140625	0.0
False	0	158.96875	0.0
False	0	160.78125	0.0
False	0	162.75	0.0
False	0	164.59375	0.0
False	0	166.4375	0.0
False	0	168.265625	0.0
False	0	170.09375	0.0
False	0	171.921875	0.0
False	0	173.765625	0.0
False	0	175.59375	0.0
False	0	177.421875	0.0
False	32	173.265625	721.5
False	37	175.09375	717.0
False	37	176.953125	712.5
False	32	178.828125	709.0
False	33	180.640625	706.25
False	33	182.390625	705.25
False	33	184.25	705.0
False	33	185.984375	705.25
False	33	187.9375	705.75
False	33	189.765625	706.0
False	32	191.546875	708.25
False	18	193.375	716.5
False	14	200.90625	251.25
False	15	202.109375	251.25
False	17	203.375	249.0
False	17	204.28125	248.25
False	17	207.375	249.0
False	13	209.3125	252.75
False	10	210.65625	262.0
False	0	214.09375	0.0
False	0	215.9375	0.0
False	0	217.78125	0.0
False	26	213.5	803.0
False	31	215.1875	811.0
False	14	217.328125	686.5
False	21	219.328125	663.5
False	21	226.984375	0.0
False	30	228.8125	0.0
False	9	225.046875	585.75
False	19	227.140625	537.25
False	15	229.109375	517.75
False	21	230.953125	483.75
False	21	232.765625	491.25
False	15	234.765625	478.5
False	17	236.703125	447.25
False	16	238.5	450.25
False	22	240.328125	465.75
False	26	242.4375	443.5
False	9	249.171875	165.75
False	16	250.75	0.0
False	37	252.609375	0.0
False	13	254.671875	161.75
False	36	256.515625	160.0
False	29	258.421875	162.0
False	0	259.96875	0.0
False	12	261.828125	0.0
False	0	263.640625	0.0
False	0	265.484375	0.0
False	0	267.328125	0.0
False	21	265.09375	394.25
False	28	266.578125	404.5
False	0	272.828125	0.0
False	19	274.671875	0.0
False	0	276.5	0.0
False	11	276.796875	232.25
False	15	279.953125	222.5
False	18	280.828125	215.5
False	18	283.78125	210.0
False	18	285.078125	206.0
False	18	287.484375	202.5
False	19	288.703125	199.75
False	19	291.1875	197.5
False	20	293.03125	194.75
False	21	294.875	194.0
False	21	296.734375	193.25
False	20	298.5625	194.25
False	18	300.421875	197.0
False	18	302.265625	200.0
False	18	304.125	203.75
False	15	305.921875	208.0
False	12	307.765625	212.5
False	9	309.59375	214.0
False	0	311.6875	0.0
False	0	313.53125	0.0
False	13	310.296875	477.5
False	23	312.109375	481.25
False	24	314.046875	489.75
False	25	315.96875	503.25
False	24	317.53125	510.75
False	18	319.296875	544.0
False	23	321.21875	538.25
False	24	323.015625	542.5
False	24	325.03125	548.75
False	0	332.1875	0.0
False	0	334.046875	0.0
False	11	335.921875	0.0
False	11	330.15625	3763.5
False	0	339.640625	0.0
False	24	337.359375	381.5
False	13	343.375	0.0
False	15	345.234375	0.0
False	22	342.9375	365.5
False	23	345.3125	359.5
False	21	346.71875	354.75
False	15	349.03125	350.5
False	22	350.78125	346.25
False	21	352.5	342.5
True	21	354.359375	339.75
False	23	356.1875	336.75
False	21	358.515625	335.0
False	11	0.109375	333.25
False	13	1.875	333.25
False	12	4.25	331.75
False	12	5.921875	330.0
False	18	8.078125	324.0
False	25	9.421875	328.5
False	24	11.375	328.25
False	24	13.453125	328.0
False	24	15.296875	330.25
False	23	17.0	331.5
False	23	18.59375	332.5
False	24	20.765625	334.75
False	20	22.4375	337.25
False	20	24.421875	338.75
False	21	25.859375	342.25
False	21	27.75	345.25
False	18	29.640625	340.75
False	14	32.140625	333.75
False	0	37.234375	0.0
False	20	39.09375	0.0
False	19	36.234375	439.0
False	14	38.25	444.25
False	15	39.796875	486.5
False	24	41.75	465.25
False	24	43.8125	449.5
False	25	45.859375	436.5
False	25	47.765625	425.5
False	23	49.84375	416.25
False	23	51.453125	408.25
False	25	53.34375	400.25
False	28	55.578125	395.75
False	26	57.5	390.5
False	26	59.171875	386.25
False	30	61.015625	383.0
False	31	62.796875	380.25
False	29	65.046875	378.0
False	29	66.625	377.75
False	28	68.40625	376.25
False	30	70.515625	376.0
False	29	72.4375	377.75
False	27	74.09375	380.0
False	24	75.75	385.25
False	21	77.390625	391.0
False	21	79.515625	398.0
False	25	81.28125	405.0
False	0	87.40625	0.0
False	0	89.25	0.0
False	24	84.109375	1699.5
False	23	85.984375	1687.0
False	25	87.828125	1689.5
False	26	89.75	1671.5
False	36	91.703125	1451.0
False	36	93.578125	1452.75
False	26	95.421875	1452.75
False	0	104.3125	0.0
False	0	106.171875	0.0
False	0	108.03125	0.0
False	16	110.1875	151.0
False	39	112.390625	149.5
False	21	113.90625	152.0
False	17	115.46875	0.0
False	22	117.328125	0.0
False	16	119.4375	158.0
False	18	121.296875	160.5
False	0	122.875	0.0
False	15	124.515625	197.75
False	19	126.359375	200.0
False	16	128.09375	204.5
False	12	130.328125	212.5
False	0	132.171875	0.0
False	0	134.046875	0.0
False	0	135.890625	0.0
False	0	137.765625	0.0
False	0	139.59375	0.0
False	0	141.453125	0.0
False	0	143.3125	0.0
False	0	145.171875	0.0
False	0	147.015625	0.0
False	0	148.890625	0.0
False	0	150.734375	0.0
False	0	152.609375	0.0
False	0	154.453125	0.0
False	0	156.3125	0.0
False	0	158.171875	0.0
False	0	160.03125	0.0
False	32	65.0625	379.25
False	29	66.625	377.75
False	28	68.890625	376.5
False	30	70.8125	376.75
False	27	72.734375	378.25
False	28	74.15625	381.75
False	23	76.21875	387.75
False	22	78.03125	393.25
False	24	79.828125	400.5
False	0	86.234375	0.0
False	0	88.171875	0.0
False	0	90.234375	0.0
False	26	92.171875	0.0
False	26	86.984375	1686.25
False	27	88.90625	1673.75
False	26	90.859375	1670.25
False	36	92.9375	1459.75
False	35	94.890625	1458.0
False	0	103.796875	0.0
False	0	105.734375	0.0
False	0	107.671875	0.0
False	15	109.890625	150.75
False	35	112.40625	148.25
False	23	113.765625	151.75
False	19	115.390625	0.0
False	26	117.328125	0.0
False	17	119.5	158.0
False	20	121.4375	160.5
False	0	123.09375	0.0
False	17	124.796875	197.75
False	18	126.734375	201.0
False	16	128.65625	205.5
False	9	130.578125	213.25
False	0	132.765625	0.0
False	0	134.703125	0.0
False	0	136.625	0.0
False	0	138.515625	0.0
False	0	140.4375	0.0
False	0	142.375	0.0
False	0	144.296875	0.0
False	0	146.234375	0.0
False	0	148.15625	0.0
False	0	150.09375	0.0
False	0	152.015625	0.0
False	0	153.953125	0.0
False	0	155.890625	0.0
False	0	157.8125	0.0
False	0	159.734375	0.0
False	0	161.671875	0.0
False	0	163.75	0.0
False	0	165.6875	0.0
False	0	167.625	0.0
False	0	169.5625	0.0
False	0	171.5	0.0
False	0	173.453125	0.0
False	0	175.390625	0.0
False	0	177.328125	0.0
False	35	173.1875	722.5
False	37	175.15625	717.5
False	37	177.203125	711.75
False	32	179.21875	707.5
False	33	181.015625	706.25
False	33	182.828125	705.0
False	33	184.875	703.5
False	33	186.6875	705.75
False	33	188.765625	704.75
False	32	190.65625	707.25
False	38	192.59375	712.0
False	13	198.46875	251.75
False	12	200.125	251.0
False	17	203.265625	249.0
False	17	204.125	248.25
False	17	206.40625	248.25
False	14	207.796875	252.25
False	11	210.46875	260.0
False	0	214.125	0.0
False	0	216.0625	0.0
False	0	218.0	0.0
False	29	213.8125	801.75
False	31	215.703125	815.0
False	20	217.5625	829.0
False	22	219.453125	846.75
False	26	221.453125	869.0
False	26	223.34375	892.75
False	15	226.15625	553.5
False	19	228.28125	526.75
False	27	230.46875	482.5
False	21	232.265625	490.75
False	17	234.375	482.0
False	14	236.46875	450.5
False	17	238.203125	449.5
False	17	240.234375	465.0
False	22	242.46875	444.5
False	9	249.1875	165.75
False	14	250.875	0.0
False	37	252.828125	0.0
False	14	255.0	161.5
False	33	256.953125	161.25
False	31	258.921875	161.75
False	0	260.59375	0.0
False	0	262.53125	0.0
False	0	264.46875	0.0
False	0	266.40625	0.0
False	9	263.953125	395.75
False	16	265.9375	396.5
False	25	272.21875	0.0
False	22	274.15625	0.0
False	0	276.09375	0.0
False	18	278.03125	0.0
False	13	279.734375	220.25
False	17	281.8125	210.75
False	18	283.765625	205.0
False	18	285.703125	200.0
False	19	287.65625	196.5
False	21	289.203125	193.25
False	22	291.5625	191.5
False	20	293.515625	189.75
False	20	295.46875	187.25
False	19	297.40625	187.0
False	20	299.359375	189.0
False	18	301.3125	191.0
False	20	303.265625	192.75
False	19	305.203125	194.75
False	16	307.078125	197.5
False	17	309.015625	201.0
False	17	310.953125	205.0
False	12	312.890625	212.75
False	9	315.078125	0.0
False	14	317.03125	0.0
False	0	318.953125	0.0
False	0	320.890625	0.0
False	0	322.828125	0.0
False	21	319.390625	541.0
False	24	321.4375	538.75
False	25	323.359375	541.75
False	24	330.8125	0.0
False	10	332.765625	0.0
False	0	334.71875	0.0
False	10	336.6875	0.0
False	9	338.640625	0.0
False	13	340.59375	0.0
False	13	338.46875	354.25
False	10	340.46875	372.5
False	18	342.40625	367.75
False	23	344.4375	361.25
False	23	346.6875	355.75
False	10	348.546875	355.0
False	22	350.625	347.0
False	22	352.90625	342.5
True	21	354.515625	339.75
False	24	356.28125	336.75
False	20	358.390625	335.5
False	12	0.796875	333.0
False	11	2.53125	332.5
False	17	4.46875	330.5
False	12	6.46875	330.0
False	17	8.390625	330.0
False	22	10.265625	328.25
False	26	12.328125	329.0
False	25	14.046875	329.5
False	25	15.875	330.5
False	22	18.1875	332.0
False	23	19.984375	334.0
False	22	22.046875	337.0
False	24	23.5625	338.25
False	19	26.046875	341.5
False	22	27.640625	344.75
False	21	29.328125	349.0
False	19	31.8125	333.0
False	0	37.21875	0.0
False	19	39.171875	0.0
False	19	36.640625	438.0
False	17	38.609375	447.0
False	21	40.078125	484.75
False	24	42.328125	463.5
False	26	44.484375	447.0
False	25	46.296875	433.25
False	25	48.265625	423.25
False	25	50.34375	413.75
False	28	52.421875	404.5
False	25	54.734375	397.75
False	25	56.40625	393.5
False	26	58.5625	389.25
False	27	60.5	384.5
False	31	62.140625	381.5
False	32	64.46875	379.5
False	28	66.234375	378.0
False	28	68.1875	377.5
False	30	69.96875	377.0
False	29	72.0625	378.5
False	30	73.84375	380.75
False	24	76.109375	386.25
False	22	77.921875	392.75
False	22	79.9375	399.75
False	16	81.65625	411.75
False	0	87.90625	0.0
False	0	89.84375	0.0
False	24	84.765625	1694.75
False	27	86.734375	1683.0
False	27	88.71875	1672.25
False	27	90.640625	1671.25
False	36	92.734375	1458.75
False	34	94.734375	1458.75
False	0	103.671875	0.0
False	0	105.625	0.0
False	0	107.578125	0.0
False	13	109.8125	150.75
False	33	111.78125	147.75
False	23	113.71875	151.5
False	21	115.375	0.0
False	23	117.328125	0.0
False	17	119.5	158.0
False	20	121.453125	160.5
False	0	123.140625	0.0
False	17	124.296875	198.0
False	18	126.8125	201.25
False	16	128.0	206.0
False	0	130.953125	0.0
False	0	132.890625	0.0
False	0	134.84375	0.0
False	0	136.78125	0.0
False	0	138.6875	0.0
False	0	140.625	0.0
False	0	142.578125	0.0
False	0	144.515625	0.0
False	0	146.46875	0.0
False	0	148.421875	0.0
False	0	150.359375	0.0
False	0	152.296875	0.0
False	0	154.25	0.0
False	0	156.1875	0.0
False	0	158.140625	0.0
False	0	160.078125	0.0
False	0	162.203125	0.0
False	0	164.140625	0.0
False	0	166.09375	0.0
False	0	168.0625	0.0
False	0	170.015625	0.0
False	0	171.984375	0.0
False	0	173.9375	0.0
False	0	175.890625	0.0
False	0	177.859375	0.0
False	33	173.84375	720.25
False	38	175.75	715.75
False	37	177.796875	709.5
False	32	179.765625	706.75
False	33	181.59375	705.5
False	33	183.546875	705.25
False	33	185.46875	704.5
False	33	187.4375	704.25
False	33	189.3125	706.25
False	32	191.28125	708.0
False	12	198.328125	251.25
False	16	200.03125	249.75
False	17	201.890625	249.0
False	17	203.796875	248.25
False	17	205.296875	246.75
False	16	207.21875	248.25
False	14	209.9375	252.75
False	11	210.78125	262.5
False	0	214.921875	0.0
False	0	216.890625	0.0
False	0	218.84375	0.0
False	10	214.59375	816.25
False	20	217.015625	676.25
False	16	218.828125	671.75
False	27	220.8125	675.0
False	22	222.640625	698.25
False	10	224.9375	602.5
False	20	227.375	535.75
False	14	229.296875	511.25
False	19	231.46875	484.0
False	19	233.46875	487.5
False	20	235.390625	475.25
False	13	237.515625	450.5
False	13	239.1875	455.75
False	25	241.1875	463.5
False	10	243.515625	439.0
False	10	250.03125	0.0
False	14	251.984375	0.0
False	12	254.1875	161.0
False	29	256.140625	161.0
False	27	258.078125	162.25
False	0	259.796875	0.0
False	14	261.78125	0.0
False	0	263.703125	0.0
False	0	265.671875	0.0
False	0	267.609375	0.0
False	26	265.203125	392.75
False	22	271.53125	0.0
False	10	273.484375	0.0
False	9	275.4375	0.0
False	0	277.375	0.0
False	11	277.578125	222.75
False	16	281.0625	212.5
False	17	283.15625	205.75
False	18	285.125	200.0
False	19	287.09375	196.5
False	19	289.046875	193.0
False	19	291.03125	190.75
False	21	292.984375	188.5
False	18	294.953125	186.0
False	18	296.90625	185.5
False	20	298.875	187.0
False	17	300.84375	189.25
False	21	302.8125	191.0
False	19	304.78125	192.75
False	18	306.640625	196.0
False	18	308.59375	198.75
False	18	310.5625	202.25
False	16	312.515625	208.25
False	0	314.703125	0.0
False	13	315.421875	226.75
False	0	318.625	0.0
False	0	320.578125	0.0
False	0	322.53125	0.0
False	11	319.171875	544.25
False	23	321.25	537.25
False	24	323.140625	541.25
False	23	330.546875	0.0
False	18	332.515625	0.0
False	0	334.484375	0.0
False	0	336.453125	0.0
False	10	338.4375	0.0
False	18	340.40625	0.0
False	11	338.375	355.75
False	9	344.34375	0.0
False	18	346.328125	0.0
False	23	344.390625	361.5
False	22	346.6875	356.0
False	13	348.28125	354.25
False	23	350.375	347.0
False	22	352.828125	342.5
True	21	354.671875	339.75
False	24	356.328125	336.75
False	20	358.65625	335.5
False	12	0.765625	333.0
False	12	2.703125	331.75
False	17	4.234375	330.75
False	12	6.40625	330.0
False	15	8.234375	331.25
False	23	10.625	328.25
False	27	12.140625	329.0
False	25	14.15625	329.75
False	25	16.0	331.0
False	22	18.15625	332.25
False	24	20.3125	334.25
False	18	22.203125	337.0
False	22	24.09375	338.75
False	20	25.765625	342.0
False	20	28.140625	345.25
False	20	30.171875	341.25
False	12	32.03125	333.75
False	0	37.515625	0.0
False	20	39.5	0.0
False	18	36.953125	440.25
False	13	38.78125	450.5
False	24	40.546875	479.25
False	26	42.578125	459.25
False	22	44.640625	443.75
False	24	46.984375	430.25
False	24	48.890625	420.25
False	25	51.046875	411.0
False	28	53.1875	401.0
False	28	55.234375	397.0
False	26	57.15625	391.5
False	25	59.078125	387.0
False	29	61.375	383.5
False	31	63.203125	381.0
False	32	64.9375	379.5
False	30	66.734375	378.0
False	30	69.203125	376.75
False	31	71.15625	377.25
False	29	72.6875	378.75
False	27	75.015625	382.25
False	22	76.5	389.0
False	25	78.5	395.75
False	25	80.421875	402.5
False	0	86.75	0.0
False	0	88.734375	0.0
False	22	83.671875	1698.75
False	24	85.65625	1691.75
False	27	87.65625	1681.0
False	27	89.625	1673.0
False	35	91.765625	1450.75
False	36	93.6875	1452.0
False	18	95.640625	1455.25
False	0	104.65625	0.0
False	0	106.625	0.0
False	0	108.59375	0.0
False	23	110.84375	152.0
False	24	112.828125	151.25
False	21	114.515625	0.0
False	24	116.5	0.0
False	29	118.6875	158.0
False	17	120.671875	159.5
False	0	122.375	0.0
False	10	124.359375	0.0
False	17	125.75	200.0
False	17	128.0625	204.75
False	12	129.90625	212.75
False	0	132.234375	0.0
False	0	134.203125	0.0
False	0	136.171875	0.0
False	0	138.078125	0.0
False	0	140.046875	0.0
False	0	142.015625	0.0
False	0	143.96875	0.0
False	0	145.9375	0.0
False	0	147.90625	0.0
False	0	149.875	0.0
False	0	151.84375	0.0
False	0	153.8125	0.0
False	0	155.78125	0.0
False	0	157.75	0.0
False	0	159.703125	0.0
False	0	161.671875	0.0
False	0	163.828125	0.0
False	0	165.8125	0.0
False	0	167.796875	0.0
False	0	169.765625	0.0
False	0	171.75	0.0
False	0	173.734375	0.0
False	0	175.703125	0.0
False	0	177.703125	0.0
